,total_score,Sc,Sc_int_area,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,ddg,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,binding,cluster
58,-922.38,0.659,958.734,-3.083,-57.059,-3.195,-47.313,-2.65,977.892,1785.714,807.822,-45.117,1.0,-1.055,-1687.411,378.097,-533.623,3.293,57.392,167.988,957.94,0.2789999999999999,-85.241,-135.108,-38.755,-37.396,11.0,-32.717,302.0,75.0,30.379,-73.512,0.0,-2.519,3.004,14.762,89.58200000000001,0.6629999999999999,-2.051,-75.87100000000001,-2.974,-113.018,1,1
60,-1973.57,0.54,630.849,-3.225,0.0,0.0,-20.115,-1.158,978.779,1736.493,757.7139999999999,-14.880999999999998,3.0,0.0,-3612.087,705.023,-1123.327,6.256,108.417,360.605,2083.814,1.568,-145.641,-170.57299999999998,-104.334,-211.865,22.0,-82.26899999999999,614.0,68.0,60.849,-114.759,0.0,-3.2880000000000003,7.53,-16.434,275.226,0.664,-3.107,-133.584,-3.599,-89.98299999999999,1,1
61,-2567.338,0.6779999999999999,2883.492,-2.64,0.0,0.0,-129.8,-2.374,2596.47,5468.232,2871.762,-104.685,5.0,0.0,-5895.669,1206.76,-1604.255,10.137,167.162,628.081,3547.821,0.6459999999999999,-162.545,-36.534,-103.081,-581.0419999999999,71.0,-171.83700000000002,978.0,84.0,113.875,-165.89700000000002,0.0,-2.806,8.777000000000001,83.655,387.255,0.691,-2.884,-124.032,-2.724,-111.677,1,1
62,-3430.511,0.635,3134.425,-2.637,0.0,0.0,-157.05100000000002,-2.652,3401.581,5921.88,2520.299,-118.495,9.0,-25.216,-7314.361,1708.872,-1943.844,13.823,238.127,813.4730000000001,4042.078,0.335,-245.509,-484.749,-178.399,-224.921,49.0,-187.068,1305.0,116.0,58.846,-246.9,0.0,-2.532,15.495,72.74600000000001,456.994,0.61,-2.576,-154.572,-2.484,-139.13,1,1
63,-528.092,0.6579999999999999,701.0880000000001,-3.056,-44.088,-3.822,-39.378,-3.414,443.28,1153.442,710.1619999999999,-38.728,5.0,0.0,-971.053,226.996,-319.882,1.926,36.005,84.243,592.663,0.376,-26.719,-43.385,-34.596,-58.013000000000005,11.0,-23.32,174.0,44.0,12.836,-36.163,0.0,-3.551,2.095,-6.4270000000000005,34.701,0.634,-3.583,-78.825,-3.519,-77.41,1,0
65,-1113.453,0.532,937.971,-2.9760000000000004,-47.95399999999999,-2.625,-36.99,-2.025,864.403,1826.945,962.542,-33.244,7.0,0.0,-2198.998,464.21,-604.3530000000001,3.748,69.908,249.261,1326.259,0.414,-88.344,-102.831,-69.16199999999999,-108.775,13.0,-58.235,376.0,63.0,18.869,-90.487,0.0,-2.233,3.5460000000000003,-5.063,76.994,0.551,-2.632,-100.021,-1.6269999999999998,-40.676,1,1
66,-1629.18,0.624,1603.725,-2.8960000000000004,-62.786,-2.29,-50.864,-1.855,1337.954,2742.286,1404.332,-47.312,12.0,0.0,-3255.0959999999995,649.836,-922.675,5.104,105.818,349.209,1802.056,0.2769999999999999,-155.797,-213.59,-73.459,-108.962,13.0,-69.053,569.0,115.0,90.108,-111.34,0.0,-2.74,6.292000000000001,113.053,159.314,0.605,-3.242,-249.605,-1.724,-65.52,1,1
67,-1784.474,0.67,1591.846,-3.155,-69.678,-2.404,-62.024,-2.14,1344.8929999999998,2898.937,1554.044,-55.532,13.0,0.0,-3251.62,605.009,-891.722,4.559,98.29,322.507,1744.088,0.1639999999999999,-143.87,-209.94,-76.253,-111.047,11.0,-73.609,569.0,118.0,36.69,-114.003,0.0,-3.361,4.961,101.926,169.56099999999998,0.6609999999999999,-3.434,-278.15,-3.2030000000000003,-118.503,1,1
68,-1793.88,0.6970000000000001,2166.138,-2.754,-119.78,-3.587,-108.707,-3.256,2087.78,3339.114,1251.333,-103.967,20.0,0.0,-3933.156,861.445,-1117.131,6.664,120.966,419.101,2258.518,0.136,-120.835,-164.908,-88.82600000000001,-237.375,12.0,-90.756,657.0,104.0,62.785,-97.533,0.0,-2.864,6.09,40.44,280.633,0.7120000000000001,-2.619,-128.351,-3.082,-169.487,1,1
69,-836.462,0.7340000000000001,2213.298,-2.424,-128.328,-3.799,30.968000000000004,0.917,2327.147,3377.513,1050.366,-92.147,10.0,135.065,-2078.61,506.799,-577.315,4.386,72.051,227.88,1192.91,-0.424,-47.12,-112.341,-41.208,-106.845,12.0,-56.789,356.0,104.0,20.596,-71.727,0.0,-3.518,1.826,-7.727,101.708,0.731,-3.879,-197.813,-3.172,-168.09400000000002,1,1
70,-2149.284,0.515,1026.728,-2.452,0.0,0.0,-66.236,-2.371,1201.005,2793.926,1592.921,-27.923,2.0,-9.773,-5151.115,1304.06,-1551.641,8.017999999999999,182.859,511.329,3353.403,0.8420000000000001,-131.31,-141.064,-131.295,-385.426,50.0,-136.489,880.0,43.0,75.781,-140.784,0.0,-1.696,11.291,59.675,123.197,0.504,-2.037,-44.821000000000005,-1.338,-28.09,1,1
71,-1286.6,0.585,2379.874,-1.639,0.0,0.0,-91.2,-1.99,3072.938,4583.212,1510.274,10.0,-6.057,-4107.146,1260.5839999999998,-1094.232,9.821,172.94299999999998,532.323,2397.718,0.166,-77.895,-277.205,-86.757,-138.048,14.0,-125.097,803.0,96.0,80.967,-174.99400000000003,0.0,-2.28,7.678999999999999,165.933,172.863,0.59,-2.291,-105.374,-2.269,-113.462,0.0,1,1
72,-548.8380000000001,0.7190000000000001,1255.251,-2.669,-57.791,-2.882,-49.869,-2.487,1104.248,2005.51,901.263,-39.107,18.0,0.0,-1265.464,334.449,-349.927,2.216,51.124,126.342,720.9110000000001,0.211,-35.122,-48.332,-24.356,-89.943,9.0,-34.918,211.0,69.0,29.889,-40.576,0.0,-3.29,2.394,9.241,63.233,0.7090000000000001,-3.123,-106.178,-3.452,-120.837,1,0
73,-1274.331,0.619,2359.081,-2.234,-107.56,-2.963,-92.899,-2.56,2464.313,3629.512,1165.1989999999998,-67.69,21.0,0.0,-3480.792,963.249,-944.338,8.006,141.339,390.661,2139.781,0.11,-89.413,-86.959,-82.741,-236.09,9.0,-104.796,590.0,114.0,36.83,-103.405,0.0,-2.8680000000000003,3.154,-12.884,184.068,0.632,-3.164,-199.32,-2.502,-127.578,1,1
74,-1326.233,0.411,654.7090000000001,-2.823,-21.333,-1.796,-17.496,-1.473,718.0319999999999,1187.848,469.816,5.0,-1.1909999999999998,-2785.241,645.731,-806.703,4.47,93.989,277.48400000000004,1670.2179999999998,0.138,-63.06399999999999,-88.43,-50.867,-209.316,2.0,-81.173,479.0,58.0,36.591,-100.452,0.0,-2.69,0.921,-10.778,141.579,0.456,-1.843,-53.433,-3.5380000000000003,-102.615,0.0,1,0
75,-433.891,0.8140000000000001,1586.826,-2.36,-120.467,-4.045,-105.393,-3.5380000000000003,2195.657,2978.4840000000004,782.828,-90.532,6.0,0.0,-1123.997,307.749,-325.678,2.123,43.753,111.72,754.918,0.1169999999999999,-26.73,-13.882,-16.69,-116.097,10.0,-30.725,193.0,89.0,24.562,-25.344,0.0,-3.0610000000000004,2.781,-7.35,4.997,0.775,-3.462,-162.707,-2.613,-109.735,1,1
76,-965.372,0.669,1247.239,-2.684,0.0,0.0,-75.718,-3.125,1562.484,2423.081,860.597,-59.467,3.0,0.0,-2088.502,502.646,-594.814,4.008,74.17399999999999,227.422,1235.289,0.442,-83.57600000000001,-102.759,-54.497,-81.789,29.0,-52.742,361.0,19.0,13.101,-74.789,0.0,-3.182,7.107,-25.488000000000003,129.84,0.585,-3.249,-32.494,-3.107,-27.96,1,1
77,-531.095,0.6709999999999999,709.8580000000001,-2.355,-36.122,-2.724,-32.543,-2.454,673.95,1325.878,651.927,-26.551,5.0,0.0,-1348.582,372.943,-406.874,2.41,56.633,117.222,940.874,0.303,-30.529,-5.556,-24.909,-156.179,8.0,-42.56100000000001,230.0,45.0,35.178000000000004,-30.681,0.0,-2.119,1.535,4.255,-16.275,0.6629999999999999,-2.262,-47.503,-1.993,-47.83,1,0
78,-1294.321,0.7120000000000001,1037.14,-2.076,-54.09,-3.096,-49.266000000000005,-2.82,1170.523,1747.171,576.648,-41.364,6.0,-19.783,-3693.897,948.981,-1102.998,6.795,131.59,418.268,2508.117,0.139,-73.616,-6.2170000000000005,-87.863,-386.358,6.0,-103.968,629.0,68.0,63.336000000000006,-67.39399999999999,0.0,-3.466,5.138999999999999,18.539,147.00799999999998,0.7140000000000001,-3.549,-127.758,-3.373,-107.941,1,1
79,-659.674,0.746,920.259,-3.059,-53.013000000000005,-3.344,-44.054,-2.779,831.128,1585.537,754.409,-46.414,5.0,0.0,-1234.071,295.63,-449.092,2.073,47.896,125.253,891.047,0.337,-58.119,-28.162,-36.256,-95.46,11.0,-38.081,218.0,64.0,12.481,-47.81100000000001,0.0,-3.567,2.283,-34.67,-14.617,0.7509999999999999,-3.971,-131.049,-3.137,-97.248,1,0
80,-639.635,0.768,1007.098,-3.05,-58.452,-3.837,-53.1,-3.486,1152.84,1523.419,370.579,-49.667,0.0,0.0,-1160.203,197.991,-338.023,1.908,35.663000000000004,120.78,649.539,0.054,-38.617,-78.747,-22.69,-44.056,3.0,-30.017,215.0,66.0,17.847,-57.025,0.0,-3.213,0.465,-0.495,106.044,0.775,-3.377,-128.343,-2.989,-83.689,1,0
81,-1629.083,0.77,1465.415,-2.98,-100.441,-3.4930000000000003,-81.01,-2.817,1572.609,2875.715,1303.107,-76.18,9.0,-10.241,-3275.908,744.426,-896.811,5.62,104.014,350.37699999999995,1780.713,0.305,-119.226,-229.95,-84.851,-61.979,20.0,-75.975,550.0,97.0,61.3,-131.543,0.0,-2.637,5.621,19.805,185.525,0.7490000000000001,-2.352,-126.997,-2.995,-128.797,1,1
82,-785.278,0.706,1778.586,-2.266,-114.909,-3.692,-103.837,-3.3360000000000003,1644.841,3112.634,1467.793,-81.141,9.0,0.0,-2097.492,619.461,-578.779,4.423,81.921,253.732,1247.886,0.246,-44.488,-68.31,-39.941,-155.247,24.0,-53.915,368.0,131.0,36.659,-72.78399999999999,0.0,-2.988,2.989,-27.398000000000003,106.006,0.682,-3.193,-213.9,-2.774,-177.542,1,1
83,7638.196999999999,0.753,1191.424,12.51,0.0,0.0,-74.692,-3.359,1372.235,2223.612,851.377,-73.82600000000001,2.0,-3.055,-3548.5840000000003,812.0060000000001,-1090.554,6.67,128.99,9719.106,2227.749,0.283,-105.255,-244.966,-133.129,-159.644,15.0,-78.649,610.0,73.0,64.445,-116.606,0.0,-3.153,1.689,-7.067,165.051,0.754,-3.3280000000000003,-133.114,-2.9410000000000003,-97.069,1,1
84,-1822.135,0.754,1439.1429999999998,-2.978,-76.878,-3.374,-74.166,-3.255,1380.404,2278.592,898.188,-61.326,11.0,0.0,-4049.685,846.232,-963.107,6.44,134.98,385.165,2477.359,0.216,-160.83100000000002,-112.312,-107.604,-235.635,14.0,-87.833,618.0,90.0,60.518,-142.079,0.0,-2.736,1.761,-14.425999999999998,138.92,0.754,-2.988,-161.378,-2.357,-84.846,1,1
85,-355.175,0.711,1054.188,-2.103,-56.094,-3.45,-50.57,-3.11,1181.705,1625.9260000000002,444.221,-42.774,6.0,0.0,-1076.077,256.84,-303.108,1.789,37.432,122.225,643.705,0.08,-16.874000000000002,-1.801,-23.676,-121.055,3.0,-30.995,176.0,60.0,47.124,-14.888,0.0,-2.7110000000000003,8.033999999999999,39.72,76.431,0.742,-2.8080000000000003,-109.493,-2.532,-53.18,1,0
86,-451.286,0.772,689.704,-2.904,-60.488,-4.682,-58.03,-4.492,679.928,1291.833,611.905,-51.631,9.0,0.0,-885.3960000000001,213.774,-228.4,1.509,33.147,91.441,478.334,0.2319999999999999,-33.689,-66.457,-14.321,-18.147,12.0,-23.949,158.0,47.0,13.702,-41.85,0.0,-3.25,1.811,-15.723,42.929,0.754,-3.624,-119.604,-2.369,-33.169000000000004,1,0
87,-578.195,0.7090000000000001,1473.904,-2.3080000000000003,-79.307,-3.26,-74.59100000000001,-3.0660000000000003,1454.442,2432.8320000000003,978.39,-64.081,8.0,0.0,-1442.684,399.689,-446.462,2.722,53.593,154.237,826.668,0.175,-29.954,-89.89200000000001,-39.433,-71.891,9.0,-27.958,259.0,75.0,35.918,-43.508,0.0,-3.385,2.349,54.95,83.46,0.711,-2.985,-116.427,-3.817,-137.411,1,1
88,-799.3589999999999,0.695,2381.968,-2.716,-119.398,-3.687,-110.652,-3.417,2273.97,3238.251,964.281,-109.476,11.0,0.0,-1812.175,433.741,-497.8130000000001,3.353,73.727,177.649,1132.336,0.051,-70.1,-48.139,-47.756,-139.514,6.0,-45.604,299.0,121.0,35.624,-55.183,0.0,-3.437,0.36,-6.08,66.21600000000001,0.6940000000000001,-3.705,-296.388,-2.9130000000000003,-119.441,1,1
89,-1171.53,0.79,1651.34,-2.9760000000000004,-99.678,-3.606,-88.85799999999999,-3.214,2002.034,2764.595,762.561,-78.501,7.0,0.0,-2433.134,530.346,-681.37,4.492,89.036,268.47900000000004,1440.872,0.092,-80.331,-69.661,-66.235,-160.79,9.0,-67.355,399.0,100.0,17.36,-78.48100000000001,0.0,-3.04,2.064,-19.775,132.954,0.785,-3.185,-178.372,-2.855,-125.641,1,1
90,-1339.368,-1.0,-1.0,-3.3110000000000004,-288.452,-3.96,-266.309,-3.656,4551.388,7284.15,2732.762,-256.98,22.0,0.0,-2508.544,509.588,-726.368,4.277,78.351,267.47,1453.544,0.178,-98.834,-73.81,-74.608,-140.866,40.0,-62.917,409.0,240.0,33.601,-106.084,0.0,-3.4930000000000003,7.037000000000001,-24.873,123.671,0.754,-3.5,-409.542,-3.486,-428.837,1,1
91,-456.027,0.68,924.424,-2.259,-50.848,-3.132,-47.738,-2.94,864.732,1623.692,758.96,-33.095,3.0,0.0,-1179.786,363.642,-388.889,2.6660000000000004,51.67,130.392,754.316,0.203,-31.609,-60.69,-31.863000000000003,-63.362,8.0,-28.775,209.0,46.0,11.234000000000002,-42.781000000000006,0.0,-2.58,2.174,1.05,54.584,0.621,-3.282,-88.625,-1.581,-30.035,1,0
92,-757.821,0.6829999999999999,3141.355,-2.702,-162.715,-3.752,-141.533,-3.263,2770.095,4337.0,1566.905,-129.539,22.0,0.0,-1715.771,444.329,-562.656,2.998,61.774,159.38,1122.1,0.129,-31.029,-38.012,-41.275,-175.793,17.0,-45.151,289.0,145.0,31.897,-41.838,0.0,-3.352,2.8160000000000003,15.868,52.544,0.662,-3.434,-288.436,-3.241,-197.673,1,1
93,-316.435,0.6759999999999999,1155.008,-1.868,-49.715,-2.7060000000000004,-28.615,-1.558,1075.287,1836.958,761.672,-20.056,10.0,-6.718,-1014.855,288.157,-244.495,2.178,44.147,118.544,626.935,0.321,-24.603,-22.707,-26.612,-71.638,7.0,-31.603,176.0,53.0,10.47,-28.989,0.0,-2.258,0.898,14.869000000000002,49.587,0.6809999999999999,-1.887,-56.599,-2.7430000000000003,-63.099,1,0
94,-1071.148,0.703,1366.434,-3.04,-70.527,-3.177,-61.148,-2.755,1396.569,2219.765,823.196,-56.898,15.0,0.0,-2219.435,471.38,-651.38,3.505,80.47,232.284,1392.12,0.215,-98.011,-48.794,-78.71300000000001,-133.438,12.0,-63.538,356.0,90.0,32.232,-86.76700000000001,0.0,-2.225,7.562,-8.881,98.257,0.7,-2.185,-113.613,-2.279,-86.598,1,1
95,-1393.152,0.759,2509.684,-3.042,-158.292,-3.737,-140.304,-3.312,2563.226,4235.975,1672.749,-123.415,11.0,0.0,-2884.655,619.002,-872.872,4.941,98.242,268.41900000000004,1851.267,0.215,-54.211000000000006,-15.472,-90.939,-330.886,19.0,-82.29,465.0,138.0,57.985,-58.659,0.0,-3.131,1.042,-24.28,120.214,0.747,-3.096,-201.227,-3.1630000000000003,-230.88,1,1
96,57869.016,0.628,538.645,96.885,0.0,0.0,-17.307000000000002,-1.272,857.795,1360.715,502.919,2.0,-4.722,-3298.3340000000003,767.5319999999999,-738.9110000000001,6.126,110.877,59632.678,1925.969,0.3,-66.685,-197.804,-73.247,-66.985,4.0,-93.469,591.0,30.0,48.034,-152.923,0.0,28.674,7.852,-53.354,116.382,0.424,54.661,874.582,-1.025,-14.351,0.0,1,1
97,-882.416,0.722,2672.955,-2.819,-151.547,-3.543,-136.14700000000002,-3.1830000000000003,2570.597,4277.691,1707.094,-129.345,19.0,0.0,-1864.609,456.399,-539.034,4.074,66.18,205.851,1060.4589999999998,0.1889999999999999,-49.626000000000005,-97.213,-40.008,-107.871,21.0,-39.734,317.0,143.0,24.675,-67.359,0.0,-3.57,1.6780000000000002,18.07,85.652,0.72,-2.809,-188.231,-4.24,-322.265,1,1
99,-770.1310000000001,0.465,9.616,-2.028,-3.281,-2.076,-0.624,-0.395,83.361,158.02700000000002,74.666,4.633,0.0,-3.886,-1953.219,541.937,-597.725,4.49,81.142,197.418,1293.825,-0.0,-56.417,-93.855,-33.672,-138.563,0.0,-64.222,383.0,16.0,15.54,-69.743,0.0,-0.493,1.367,22.158,83.292,0.7929999999999999,-0.193,-1.352,-0.726,-6.53,1,0
100,-1086.5510000000002,0.68,888.97,-2.903,-41.558,-2.449,-33.821,-1.993,784.2869999999999,1696.888,912.601,-32.022,7.0,-2.95,-2148.141,497.915,-639.38,3.943,75.126,220.257,1247.073,0.3879999999999999,-72.684,-135.295,-50.288,-85.554,13.0,-53.446000000000005,376.0,58.0,36.701,-84.801,0.0,-2.568,2.63,-3.431,105.774,0.6679999999999999,-2.187,-63.415,-2.949,-85.53399999999999,1,1
101,-461.32,0.722,657.204,-2.877,-47.249,-4.047,-35.723,-3.06,512.668,1167.367,654.6990000000001,-37.549,0.0,0.0,-999.769,235.886,-309.517,1.683,38.527,90.703,656.071,0.423,-31.97,-9.214,-35.824,-101.039,12.0,-26.148000000000003,161.0,39.0,19.21,-17.572,0.0,-3.708,2.113,-17.660999999999998,43.198,0.72,-3.907,-89.87100000000001,-3.422,-54.753,1,0
102,-1688.44,0.7290000000000001,4206.334,-3.024,-272.493,-3.687,-241.677,-3.27,4072.354,7390.539000000001,3318.185,-225.216,11.0,0.0,-3269.917,731.0310000000001,-1009.34,5.696000000000001,102.29,348.009,1850.385,0.203,-103.238,-180.173,-91.273,-160.792,46.0,-70.403,572.0,250.0,61.775,-120.476,0.0,-2.93,6.461,-3.669,215.196,0.74,-2.734,-308.95,-3.091,-423.491,1,1
103,-662.3489999999999,0.7290000000000001,1582.132,-2.883,-101.897,-4.329,-93.229,-3.96,1559.983,2354.028,794.045,-85.81700000000001,4.0,0.0,-1336.921,276.732,-378.101,2.416,42.895,147.585,760.745,0.1969999999999999,-18.59,-73.203,-15.746,-94.305,15.0,-34.639,235.0,93.0,18.486,-50.304,0.0,-3.149,0.904,-15.886,105.583,0.7290000000000001,-3.365,-151.42,-2.946,-141.417,1,1
104,-1292.38,0.636,1554.1629999999998,-2.574,-71.15100000000001,-2.522,-64.117,-2.273,1588.8729999999998,2820.7209999999995,1231.848,-54.835,16.0,0.0,-3176.585,831.326,-895.654,6.812,121.191,359.164,1959.553,0.178,-87.633,-47.191,-62.907,-265.133,10.0,-97.102,512.0,100.0,29.156,-73.167,0.0,-2.358,3.846,14.791,87.155,0.618,-2.619,-167.59099999999998,-1.894,-68.185,1,1
105,-670.797,0.68,842.29,-3.004,-54.159,-3.2460000000000004,-50.54600000000001,-3.029,793.2689999999999,1668.51,875.2410000000001,-46.835,7.0,0.0,-1309.019,290.91200000000003,-425.642,2.44,46.035,132.55700000000002,813.703,0.213,-25.042,-31.695,-46.38399999999999,-114.946,10.0,-34.929,226.0,68.0,19.889,-43.886,0.0,-3.432,1.279,-16.226,70.157,0.664,-3.119,-112.277,-3.785,-121.115,1,0
106,-2069.987,0.6859999999999999,909.531,-2.878,0.0,0.0,-28.613000000000003,-1.655,981.459,1728.704,747.2460000000001,-27.451,7.0,-2.715,-4649.791,1046.64,-1301.168,8.64,159.888,527.524,2806.6090000000004,0.491,-146.231,-25.78,-89.51799999999999,-436.824,15.0,-137.822,724.0,64.0,29.632,-109.469,0.0,-2.822,3.02,6.033,241.344,0.705,-2.8560000000000003,-91.389,-2.789,-89.241,1,1
107,-2034.771,0.6920000000000001,4026.534,-3.107,-184.983,-2.87,-149.22299999999998,-2.315,3714.885,6446.328,2731.443,-131.352,37.0,0.0,-4418.655,993.73,-1181.057,8.466000000000001,159.651,452.301,2680.515,0.223,-121.587,-54.812,-109.122,-363.382,28.0,-139.194,666.0,218.0,65.388,-92.124,0.0,-3.055,2.705,-35.251999999999995,117.659,0.677,-3.255,-354.772,-2.855,-311.218,1,1
108,-3694.282,0.598,1993.03,-2.564,-105.43,-2.549,-86.088,-2.081,2317.112,4135.981,1818.869,-77.875,17.0,0.0,-8437.994,2186.223,-2417.172,13.722,272.842,974.766,4676.634,0.19,-316.907,-660.664,-216.71400000000003,-179.875,17.0,-181.358,1460.0,157.0,200.221,-295.063,0.0,-2.09,13.706,150.50799999999998,522.8430000000001,0.5920000000000001,-2.04,-181.579,-2.156,-146.61700000000002,1,1
109,-660.446,0.7140000000000001,1287.617,-2.655,-72.99,-3.682,-58.461000000000006,-2.949,1222.828,1982.387,759.558,-51.036,17.0,-1.789,-1389.042,336.163,-405.496,2.6830000000000003,50.8,149.054,787.715,0.198,-42.61,-113.425,-29.056,-32.029,7.0,-40.03,253.0,64.0,39.445,-49.515,0.0,-3.286,1.388,21.791,53.504,0.7070000000000001,-3.382,-101.446,-3.201,-108.849,1,1
110,-706.393,0.631,1001.104,-2.9360000000000004,-50.845,-2.757,-46.8,-2.5380000000000003,1010.231,1844.337,834.105,-48.398,14.0,0.0,-1434.281,334.152,-404.443,2.3080000000000003,55.654,138.997,879.14,0.26,-54.47,-32.484,-38.665,-99.935,9.0,-49.039,241.0,47.0,17.791,-48.297,0.0,-3.007,0.988,-32.152,58.343,0.627,-3.677,-99.287,-2.103,-42.058,1,0
111,-1117.6,0.758,1051.408,-2.669,0.0,0.0,-55.824,-2.637,1220.519,2116.839,896.319,-37.877,0.0,-8.186,-2450.2,581.705,-642.087,4.757,90.186,275.257,1378.116,0.4029999999999999,-74.655,-156.031,-36.94,-78.82300000000001,19.0,-66.455,419.0,13.0,35.008,-104.096,0.0,-2.242,3.798,-0.799,131.845,0.313,-2.114,-14.796,-2.392,-14.35,1,1
112,-1582.573,-1.0,-1.0,-3.052,-237.523,-3.946,-207.849,-3.4530000000000003,3565.19,6019.488,2454.299,-200.093,45.0,-2.269,-3300.442,691.557,-937.301,5.525,111.353,337.574,1990.099,0.191,-152.989,-125.633,-86.04,-168.915,34.0,-78.896,524.0,219.0,56.49,-105.783,0.0,-3.153,6.121,6.112,170.863,0.6970000000000001,-3.604,-360.367,-2.775,-330.24,1,1
113,-1077.645,0.716,711.1060000000001,-2.905,-28.886,-2.204,-27.099,-2.068,681.205,1310.58,629.374,-25.579,12.0,-7.481,-2316.133,476.877,-658.1189999999999,3.637,73.96,237.357,1443.042,0.289,-102.674,-73.382,-50.082,-128.186,7.0,-69.982,372.0,51.0,37.019,-82.49600000000001,0.0,-2.084,0.936,-9.047,147.109,0.735,-2.329,-81.523,-1.5490000000000002,-24.787,1,1
114,-2777.56,0.627,1325.352,-1.901,0.0,0.0,-59.157,-1.7990000000000002,1745.063,3287.955,1542.892,-12.679,0.0,-16.689,-8444.257,2535.279,-1980.065,19.127,301.36400000000003,1045.103,4559.626,0.262,-250.08900000000003,-562.5459999999999,-100.422,-221.505,15.0,-206.658,1482.0,46.0,110.052,-247.183,0.0,-1.476,11.143,201.595,468.5630000000001,0.425,-1.575,-36.227,-1.376,-31.651,1,1
115,7842.12,0.6729999999999999,2119.334,6.354,-99.867,-2.5540000000000003,-75.175,-1.922,2205.001,3910.94,1705.938,-40.201,9.0,0.0,-7538.475,1916.214,-1983.677,14.499,272.318,11280.002,4548.06,0.162,-125.169,-84.825,-121.543,-693.0360000000001,10.0,-211.346,1225.0,140.0,128.455,-122.481,0.0,-2.689,12.11,124.3,426.714,0.6629999999999999,-3.237,-252.523,-1.999,-123.946,1,1
116,-2104.601,0.579,825.6080000000001,-2.325,0.0,0.0,-34.58,-2.427,728.6160000000001,1425.025,696.409,-18.328,6.0,-1.484,-5417.406999999999,1367.231,-1496.081,11.595,199.053,628.376,3310.511,0.885,-120.984,-154.967,-108.26,-415.902,27.0,-140.717,915.0,59.0,95.236,-173.093,0.0,-2.615,15.151,33.889,263.252,0.605,-2.53,-96.128,-2.768,-58.138000000000005,1,1
117,-626.774,0.762,2089.511,-3.006,-148.657,-4.877,-139.845,-4.588,1913.152,3048.289,1135.137,-131.017,10.0,0.0,-1226.412,256.947,-338.47,2.353,38.782,117.617,695.686,0.183,-54.723,-51.824,-20.377,-55.963,21.0,-34.939,213.0,99.0,12.2,-40.125,0.0,-3.587,0.8390000000000001,-20.538,92.171,0.763,-3.284,-157.654,-3.872,-197.488,1,1
118,1429.946,0.327,501.907,3.147,-11.528,-1.098,-7.242999999999999,-0.69,481.156,1050.109,568.953,97.353,9.0,0.0,-2177.211,1668.911,-464.546,4.652,91.517,545.7130000000001,1418.861,0.228,-10.592,-59.147,-12.586,-117.157,3.0,-50.078,413.0,45.0,137.90200000000002,-19.352,0.0,0.013,170.981,194.034,108.044,0.3379999999999999,-0.136,-2.982,0.155,3.557,1,0
119,-696.203,-1.0,-1.0,-2.4730000000000003,-43.153,-2.588,-35.317,-2.1180000000000003,1125.475,1667.533,542.059,-23.663,10.0,0.0,-1630.285,393.862,-468.923,4.299,56.764,203.984,906.658,0.109,-45.04600000000001,-71.157,-18.719,-98.768,2.0,-37.845,288.0,71.0,14.986,-55.247,0.0,-3.145,3.694,20.294,125.249,0.7040000000000001,-2.515,-75.446,-3.606,-147.843,1,0
120,-641.01,0.718,1932.118,-2.238,-125.589,-4.48,-111.565,-3.98,1736.635,2803.283,1066.648,-95.629,1.0,0.0,-1775.9779999999998,539.924,-508.572,5.977,75.08,201.835,1007.528,0.1889999999999999,-34.464,-79.289,-43.447,-98.488,18.0,-41.521,299.0,83.0,43.843,-53.435,0.0,-3.31,2.062,43.133,74.805,0.754,-3.2460000000000004,-146.08100000000002,-3.386,-128.683,1,1
121,-1788.28,0.536,695.2189999999999,-2.305,-33.856,-2.532,-32.593,-2.437,852.453,1337.341,484.888,-30.293000000000003,3.0,-4.3580000000000005,-4618.71,1090.993,-1263.924,9.386,161.689,679.67,2778.139,0.175,-152.558,-166.03099999999998,-82.413,-281.567,4.0,-140.20600000000002,789.0,46.0,75.491,-136.476,0.0,-2.125,9.51,-5.38,258.465,0.561,-2.728,-65.473,-1.467,-32.281,1,1
122,-2540.863,0.439,207.551,-0.908,0.0,0.0,280.378,51.393,375.607,545.556,169.949,287.11400000000003,2.0,-10.7,-16354.654,5545.821999999999,-3964.511,35.172,640.5840000000001,2249.909,10027.786,-0.052,-300.428,-296.947,-231.082,-1153.589,13.0,-447.824,2812.0,38.0,566.558,-353.221,0.0,6.444,89.251,654.9069999999999,762.1060000000001,0.4039999999999999,3.954,90.939,10.263,153.94799999999998,1,1
